id,fund_code,fund_name,company_id,fund_short_name,fund_legal_name,fund_pinyin,fund_risk_level,share_type,fund_type,type1_id,type2_id,type3_id,help_type4_id,is_money_fund,hf_incomeratio,income,incomeratio,incomeratio_t001,incomeratio_s010,netvalue,total_netvalue,navdate,fund_state,min_share,day_incratio,month_incratio,quarter_incratio,year_incratio,this_year_incratio,half_year_incratio,three_year_incratio,feerate1,sina_feerate1,feerate2,sina_feerate2,discountrate2,feerate3,sina_feerate3,dayinc,subscribe_state,declare_state,withdraw_state,valuagr_state,trend_state,hopedeclare_state,declareend_day,redeemend_day,open_day,is_forbidbuybyredeem,trans_flag,fundsub_type,subscribe_beigin,sina_subscribe_beigin,help_sina_subscribe_beigin,sina_subscribe_end,subscribe_end,zjzfe,fund_scale,fund_manager,u_time,c_time,to_this_day_incratio,l_day,forbidbonustype,status,qdii_confirm_day,ta_code,min_value1,min_value2,can_buy,type2_id_desc,jz_and_sy,min_value
4382,167506,安信中证深圳科技LOF,80163340,安信中证深圳科技LOF,安信中证深圳科技创新主题指数型证券投资基金(LOF),axjjglyxgs,高风险,A,G,x1001,x2002,x3008,,0,0.0000,0.0000,0.0000,-0.0323,0.0000,1.4353,1.4353,2020-11-11,0,5.00,-0.0323,-0.0028,0.0303,0.0000,0.4160,0.2362,0.0000,0.0100,0.0010,0.0120,0.0012,0.0000,0.0150,0.0015,1.0000,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,2019-11-11,2019-11-11 00:00:00,0000-00-00 00:00:00,2019-12-03 00:00:00,2019-12-03,99999999.9999,,"[{'name': '徐黄玮', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30522924'}, {'name': '施荣盛', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30632942'}]",2020-11-12 15:32:30,2019-11-08 10:29:48,0.4353,3,0,1,0,98,10,10,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),10.00
4723,166803,浙商惠民纯债A,80156777,浙商惠民纯债A,浙商惠民纯债债券型证券投资基金,zsjjglyxgs,低风险,A,1,x1001,x2003,x3012,,0,0.0000,0.0000,0.0000,-0.0001,0.0000,0.9897,0.9897,2020-11-11,0,1.00,-0.0001,0.0019,0.0008,0.0000,0.0000,-0.0078,0.0000,0.0040,0.0010,0.0060,0.0010,0.0000,0.0150,0.0015,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,2020-04-07,2020-04-07 00:00:00,0000-00-00 00:00:00,2020-04-27 00:00:00,2020-04-27,17713000.0000,,"[{'name': '周锦程', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30189437'}, {'name': '刘爱民', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30535486'}, {'name': '赵柳燕', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30623680'}]",2020-11-12 15:29:01,2020-04-07 12:54:41,-0.0103,2,0,1,0,68,10,10,"{'show': '暂停购买', 'canbuy': None}",债券型,/(11-11),10.00
3951,166802,浙商沪深300指数增强（LOF）,80156777,浙商沪深300指数增强（LOF）,浙商沪深300指数增强证券投资基金(LOF),zsjjglyxgs,高风险,A,F,x1001,x2002,x3008,h4002,0,0.0000,0.0000,0.0000,-0.0104,0.0000,1.9577,1.9577,2020-11-11,0,0.00,-0.0104,0.0427,0.0754,0.4541,0.3661,0.3607,0.0000,0.0000,0.0000,0.0150,0.0015,0.0000,0.0150,0.0015,1.0000,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '王剑', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30562929'}]",2020-11-12 15:31:24,2019-05-15 12:24:28,0.7478,2,0,1,0,98,0,10,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),0.01
3936,166801,浙商聚潮新思维混合,80156777,浙商聚潮新思维混合,浙商聚潮新思维混合型证券投资基金,zsjjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0000,0.0000,0.0000,-0.0168,0.0000,2.5130,2.5130,2020-11-11,0,0.00,-0.0168,0.0594,0.0855,0.6009,0.4756,0.3892,0.8858,0.0000,0.0000,0.0150,0.0015,0.0000,0.0150,0.0015,1.0000,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '陈鹏辉', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30562927'}]",2020-11-12 15:31:06,2019-05-15 12:24:21,3.7657,2,0,1,0,98,0,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),0.01
2824,166402,浦银沪港深基本面(LOF)指数,80091787,浦银沪港深基本面(LOF)指数,浦银安盛中证锐联沪港深基本面100指数证券投资基金(LOF),pyasjjglyxgs,高风险,A,F,x1001,x2002,x3008,h4002,0,0.0000,0.0000,0.0000,0.0171,0.0000,1.0198,1.0198,2020-11-11,0,5.00,0.0171,0.0954,0.0326,-0.0654,-0.0999,0.0285,-0.0596,0.0100,0.0010,0.0120,0.0012,0.1000,0.0050,0.0010,1.0000,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,2017-03-21,2017-03-21 00:00:00,0000-00-00 00:00:00,2017-04-24 00:00:00,2017-04-24,20694700.0000,,"[{'name': '陈士俊', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30065466'}]",2020-11-12 15:13:11,2017-03-22 09:11:55,0.0198,4,0,1,0,99,100,10,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),100.00
3348,166401,浦银增利债券,80091787,浦银增利债券,浦银安盛稳健增利债券型证券投资基金(LOF),pyasjjglyxgs,中低风险,A,E,x1002,x2009,x3003,,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.1080,1.1080,2020-11-11,4,50.00,0.0000,0.0009,0.0009,0.0333,0.0212,-0.0116,0.1176,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,2016-12-16,2016-12-16 00:00:00,0000-00-00 00:00:00,2016-12-16 00:00:00,2016-12-16,21273000.0000,,"[{'name': '章潇枫', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30493893'}]",2020-11-12 15:13:10,2018-12-04 09:07:43,0.2068,1,0,1,0,98,0,1000,"{'show': '暂停购买', 'canbuy': None}",封闭债,/(11-11),0.01
2651,166301,华商新趋势混合,80053204,华商新趋势混合,华商新趋势优选灵活配置混合型证券投资基金,hsjjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0000,0.0000,0.0000,-0.0130,0.0000,5.3280,5.3280,2020-11-11,0,1.00,-0.0130,0.1121,0.0755,0.6567,0.4945,0.2783,1.1615,0.0100,0.0010,0.0150,0.0015,0.1000,0.0150,0.0015,1.0000,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '周海栋', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30279198'}]",2020-11-12 15:13:09,2016-12-26 09:21:19,4.3280,2,0,1,0,98,50000,100,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),50000.00
4943,166009,中欧新动力混合(LOF)A,80065113,中欧新动力混合(LOF)A,中欧新动力混合型证券投资基金(LOF),zojjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0000,0.0000,0.0000,-0.0144,0.0000,3.3460,3.3460,2020-11-11,0,0.01,-0.0144,0.0725,0.0827,0.7070,0.5721,0.4335,0.8975,0.0000,0.0000,0.0150,0.0015,0.0000,0.0150,0.0015,1.0000,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '王健', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30052841'}, {'name': '许文星', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30548122'}]",2020-11-12 15:31:01,2020-07-16 09:21:05,4.5785,1,0,1,0,98,0,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),0.01
3393,166007,中欧互通精选混合A,80065113,中欧互通精选混合A,中欧互通精选混合型证券投资基金,zojjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0000,0.0000,0.0000,-0.0120,0.0000,2.0586,2.0586,2020-11-11,4,1.00,-0.0120,0.0401,0.0485,0.4330,0.3685,0.3403,0.0000,0.0000,0.0000,0.0150,0.0015,0.1000,0.0000,0.0000,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-12 00:00:00,2020-11-12,66118600.0000,,"[{'name': '曲径', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30332168'}]",2020-11-12 14:59:40,2018-12-04 09:11:54,0.7020,1,0,1,0,98,0,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),0.01
4942,166001,中欧新趋势混合（LOF）A,80065113,中欧新趋势混合（LOF）A,中欧新趋势混合型证券投资基金(LOF),zojjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0000,0.0000,0.0000,-0.0132,0.0000,1.7720,1.7720,2020-11-11,0,0.01,-0.0132,0.0558,0.0692,0.5268,0.4812,0.3306,0.6893,0.0000,0.0000,0.0150,0.0015,0.0000,0.0150,0.0015,1.0000,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '周蔚文', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30040539'}]",2020-11-12 15:31:00,2020-07-16 09:21:05,2.8633,1,0,1,0,98,0,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),0.01
