id,fund_code,fund_name,company_id,fund_short_name,fund_legal_name,fund_pinyin,fund_risk_level,share_type,fund_type,type1_id,type2_id,type3_id,help_type4_id,is_money_fund,hf_incomeratio,income,incomeratio,incomeratio_t001,incomeratio_s010,netvalue,total_netvalue,navdate,fund_state,min_share,day_incratio,month_incratio,quarter_incratio,year_incratio,this_year_incratio,half_year_incratio,three_year_incratio,feerate1,sina_feerate1,feerate2,sina_feerate2,discountrate2,feerate3,sina_feerate3,dayinc,subscribe_state,declare_state,withdraw_state,valuagr_state,trend_state,hopedeclare_state,declareend_day,redeemend_day,open_day,is_forbidbuybyredeem,trans_flag,fundsub_type,subscribe_beigin,sina_subscribe_beigin,help_sina_subscribe_beigin,sina_subscribe_end,subscribe_end,zjzfe,fund_scale,fund_manager,u_time,c_time,to_this_day_incratio,l_day,forbidbonustype,status,qdii_confirm_day,ta_code,min_value1,min_value2,can_buy,type2_id_desc,jz_and_sy,min_value
3844,531028,建信短债债券A,80065990,建信短债债券A,建信短债债券型证券投资基金,jxjjglyxzrgs,低风险,A,1,x1001,x2003,x3021,,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0677,1.0677,2020-01-10,4,0.00,0.0000,0.0028,0.0075,0.0000,0.0201,0.0098,0.0000,0.0000,0.0000,0.0030,0.0010,0.0000,0.0000,0.0000,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '陈建良', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30256199'}, {'name': '刘思', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30426313'}, {'name': '吴沛文', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30210886'}]",2020-11-12 15:26:53,2019-03-25 10:15:00,0.0201,1,0,1,0,53,0,10,"{'show': '暂停购买', 'canbuy': None}",债券型,/(01-10),0.01
3792,531021,建信纯债C,80065990,建信纯债C,建信纯债债券型证券投资基金,jxjjglyxzrgs,低风险,A,1,x1001,x2003,x3012,,0,0.0000,0.0000,0.0000,-0.0001,0.0000,1.3827,1.3827,2020-11-11,0,0.00,-0.0001,0.0025,0.0050,0.0341,0.0281,-0.0002,0.1542,0.0000,0.0000,0.0000,0.0000,0.0000,0.0150,0.0015,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '黎颖芳', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30048530'}, {'name': '彭紫云', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30615818'}]",2020-11-12 15:24:54,2019-03-25 10:14:35,0.3827,1,0,1,0,53,0,10,"{'show': '暂停购买', 'canbuy': None}",债券型,/(11-11),0.01
3784,531020,建信转债增强债券C,80065990,建信转债增强债券C,建信转债增强债券型证券投资基金,jxjjglyxzrgs,中低风险,A,1,x1001,x2003,x3005,,0,0.0000,0.0000,0.0000,-0.0102,0.0000,2.7170,2.7170,2020-11-11,0,0.00,-0.0102,0.0037,-0.0198,0.1636,0.1218,0.1004,0.1022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0150,0.0015,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,20868100.0000,,"[{'name': '李峰', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30494375'}]",2020-11-12 15:24:45,2019-03-25 10:14:33,1.7170,2,0,1,0,53,0,10,"{'show': '暂停购买', 'canbuy': None}",债券型,/(11-11),0.01
3781,531017,建信双息红利债券C,80065990,建信双息红利债券C,建信双息红利债券型证券投资基金,jxjjglyxzrgs,中低风险,A,1,x1001,x2003,x3003,,0,0.0000,0.0000,0.0000,-0.0136,0.0000,1.0850,1.0850,2020-11-11,0,0.00,-0.0136,-0.0076,-0.0320,0.0409,0.0198,-0.0184,0.0630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0150,0.0015,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,48417800.0000,,"[{'name': '朱虹', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30060003'}, {'name': '彭紫云', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30615818'}]",2020-11-12 15:24:42,2019-03-25 10:14:32,0.5232,2,0,1,0,53,0,10,"{'show': '暂停购买', 'canbuy': None}",债券型,/(11-11),0.01
3853,531014,建信双周理财B,80065990,建信双周理财B,建信双周安心理财债券型证券投资基金,jxjjglyxzrgs,低风险,A,9,x1001,x2003,x3021,,0,0.6264,0.0000,0.0237,0.0000,0.0237,0.6264,0.6264,2020-11-11,4,0.00,0.0000,0.0021,0.0055,0.0229,0.0191,0.0101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,0,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '于倩倩', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30234413'}]",2020-11-12 15:26:29,2019-03-26 10:13:57,0.0191,0,1,1,0,53,0,5000000,"{'show': '暂停购买', 'canbuy': None}",债券型,/(11-11),0.01
3875,531009,建信收益增强债券C,80065990,建信收益增强债券C,建信收益增强债券型证券投资基金,jxjjglyxzrgs,中低风险,A,1,x1001,x2003,x3005,,0,0.0000,0.0000,0.0000,-0.0024,0.0000,1.6700,1.6700,2020-11-11,0,0.00,-0.0024,0.0054,0.0164,0.0823,0.0610,0.0556,0.0603,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0010,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,39887600.0000,,"[{'name': '彭紫云', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30615818'}, {'name': '吴尚伟', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30307832'}]",2020-11-12 15:27:28,2019-03-26 10:14:15,0.8602,2,0,1,0,53,0,10,"{'show': '暂停购买', 'canbuy': None}",债券型,/(11-11),0.01
3880,531008,建信稳定增利债券A,80065990,建信稳定增利债券A,建信稳定增利债券型证券投资基金,jxjjglyxzrgs,中低风险,A,1,x1001,x2003,x3005,,0,0.0000,0.0000,0.0000,-0.0005,0.0000,1.8680,1.8680,2020-11-11,0,0.00,-0.0005,0.0043,0.0048,0.0401,0.0292,0.0059,0.1438,0.0000,0.0000,0.0060,0.0010,0.0000,0.0150,0.0015,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '黎颖芳', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30048530'}]",2020-11-12 15:27:33,2019-03-26 10:14:18,0.4656,1,0,1,0,53,0,10,"{'show': '暂停购买', 'canbuy': None}",债券型,/(11-11),0.01
3846,530030,建信周盈理财A,80065990,建信周盈理财A,建信周盈安心理财债券型证券投资基金,jxjjglyxzrgs,中低风险,A,9,x1001,x2003,x3005,,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1900-01-01,4,0.00,0.0000,0.0000,0.0000,0.0000,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,0,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '先轲宇', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30500839'}]",2020-11-12 15:26:56,2019-03-25 10:15:00,0.0152,0,1,1,0,53,10,10,"{'show': '暂停购买', 'canbuy': None}",债券型,/(01-01),10.00
3805,530029,建信荣元一年定期开放债券,80065990,建信荣元一年定期开放债券,建信荣元一年定期开放债券型发起式证券投资基金,jxjjglyxzrgs,低风险,A,1,x1001,x2003,x3021,,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.2629,0.2629,2020-05-06,4,0.00,0.0000,0.0042,0.0040,0.0000,0.0000,-0.0102,0.0000,0.0000,0.0000,0.0040,0.0010,0.0000,0.0150,0.0015,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '刘思', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30426313'}, {'name': '闫晗', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30523733'}]",2020-11-12 15:25:13,2019-03-25 10:14:39,-0.0101,1,0,1,0,53,0,10,"{'show': '暂停购买', 'canbuy': None}",债券型,/(05-06),0.01
3814,530028,建信短债债券C,80065990,建信短债债券C,建信短债债券型证券投资基金,jxjjglyxzrgs,低风险,A,1,x1001,x2003,x3021,,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.9893,0.9893,2020-01-10,4,0.00,0.0000,0.0027,0.0071,0.0000,0.0191,0.0092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0150,0.0015,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '陈建良', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30256199'}, {'name': '刘思', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30426313'}, {'name': '吴沛文', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30210886'}]",2020-11-12 15:25:23,2019-03-25 10:14:41,0.0191,1,0,1,0,53,0,10,"{'show': '暂停购买', 'canbuy': None}",债券型,/(01-10),0.01
