id,fund_code,fund_name,company_id,fund_short_name,fund_legal_name,fund_pinyin,fund_risk_level,share_type,fund_type,type1_id,type2_id,type3_id,help_type4_id,is_money_fund,hf_incomeratio,income,incomeratio,incomeratio_t001,incomeratio_s010,netvalue,total_netvalue,navdate,fund_state,min_share,day_incratio,month_incratio,quarter_incratio,year_incratio,this_year_incratio,half_year_incratio,three_year_incratio,feerate1,sina_feerate1,feerate2,sina_feerate2,discountrate2,feerate3,sina_feerate3,dayinc,subscribe_state,declare_state,withdraw_state,valuagr_state,trend_state,hopedeclare_state,declareend_day,redeemend_day,open_day,is_forbidbuybyredeem,trans_flag,fundsub_type,subscribe_beigin,sina_subscribe_beigin,help_sina_subscribe_beigin,sina_subscribe_end,subscribe_end,zjzfe,fund_scale,fund_manager,u_time,c_time,to_this_day_incratio,l_day,forbidbonustype,status,qdii_confirm_day,ta_code,min_value1,min_value2,can_buy,type2_id_desc,jz_and_sy,min_value
1614,162214,泰达宏利中小盘混合,80000238,泰达宏利中小盘混合,泰达宏利领先中小盘混合型证券投资基金,tdhljjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0000,0.0000,0.0000,-0.0138,0.0000,1.4320,1.4320,2020-11-11,0,0.00,-0.0138,0.0483,0.0163,0.3863,0.3126,0.2706,0.3586,0.0120,0.0012,0.0150,0.0015,0.1000,0.0050,0.0010,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-12 00:00:00,2020-11-12,63156800.0000,,"[{'name': '庄腾飞', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30331782'}]",2020-11-12 14:59:05,2016-09-08 09:30:16,0.4320,1,0,1,0,22,1,1,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1.00
1615,162213,泰达宏利沪深300指数增强,80000238,泰达宏利沪深300指数增强,泰达宏利沪深300指数增强型证券投资基金,tdhljjglyxgs,高风险,A,F,x1001,x2002,x3008,h4002,0,0.0000,0.0000,0.0000,-0.0092,0.0000,2.1561,2.1561,2020-11-11,0,0.00,-0.0092,0.0397,0.0544,0.3574,0.2985,0.3147,0.4521,0.0100,0.0010,0.0120,0.0012,0.1000,0.0150,0.0015,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-12-01 00:00:00,2020-11-12 00:00:00,2020-11-12,99999999.9999,,"[{'name': '刘洋', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30561706'}]",2020-11-12 14:59:03,2016-09-08 09:30:16,2.0745,1,0,1,0,22,1,1,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),1.00
1616,162212,泰达宏利红利先锋混合,80000238,泰达宏利红利先锋混合,泰达宏利红利先锋混合型证券投资基金,tdhljjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0000,0.0000,0.0000,0.0029,0.0000,1.3930,1.3930,2020-11-11,0,0.00,0.0029,0.0571,0.0548,0.4034,0.2958,0.3050,0.2768,0.0120,0.0012,0.0150,0.0015,0.1000,0.0050,0.0010,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-12 00:00:00,2020-11-12,74676900.0000,,"[{'name': '刘欣', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30182148'}]",2020-11-12 14:59:02,2016-09-08 09:30:16,1.2558,1,0,1,0,22,1,1,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1.00
1617,162211,泰达宏利品质生活混合,80000238,泰达宏利品质生活混合,泰达宏利品质生活灵活配置混合型证券投资基金,tdhljjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0000,0.0000,0.0000,-0.0112,0.0000,0.8840,0.8840,2020-11-11,0,0.00,-0.0112,0.0034,-0.0221,0.2210,0.1755,0.2044,-0.0464,0.0120,0.0012,0.0150,0.0015,0.1000,0.0025,0.0010,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-12 00:00:00,2020-11-12,21139700.0000,,"[{'name': '师婧', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30531100'}]",2020-11-12 14:59:01,2016-09-08 09:30:16,0.3231,1,0,1,0,22,1,1,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1.00
1618,162210,泰达宏利集利债券A,80000238,泰达宏利集利债券A,泰达宏利集利债券型证券投资基金,tdhljjglyxgs,中低风险,A,E,x1001,x2003,x3005,,0,0.0000,0.0000,0.0000,0.0017,0.0000,1.3685,1.3685,2020-11-11,0,0.00,0.0017,0.0119,0.0063,0.0443,0.0238,0.0147,0.0995,0.0060,0.0010,0.0080,0.0010,0.1000,0.0005,0.0010,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-12 00:00:00,2020-11-12,99999999.9999,,"[{'name': '傅浩', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30228377'}, {'name': '李祥源', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30623677'}]",2020-11-12 14:59:00,2016-09-08 09:30:16,1.0074,1,0,1,0,22,1,1,"{'show': '暂停购买', 'canbuy': None}",债券型,/(11-11),1.00
1619,162209,泰达宏利市值优选混合,80000238,泰达宏利市值优选混合,泰达宏利市值优选混合型证券投资基金,tdhljjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0000,0.0000,0.0000,-0.0129,0.0000,1.4327,1.4327,2020-11-11,0,0.00,-0.0129,0.0700,0.0959,0.5219,0.4415,0.3785,0.5245,0.0120,0.0012,0.0150,0.0015,0.1000,0.0050,0.0010,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2020-07-08 00:00:00,2020-11-12 00:00:00,2020-11-12,99999999.9999,,"[{'name': '庄腾飞', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30331782'}]",2020-11-12 14:58:59,2016-09-08 09:30:16,0.4331,1,0,1,0,22,1,1,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1.00
1620,162208,泰达宏利首选企业股票,80000238,泰达宏利首选企业股票,泰达宏利首选企业股票型证券投资基金,tdhljjglyxgs,高风险,A,U,x1001,x2002,x3007,,0,0.0000,0.0000,0.0000,-0.0259,0.0000,1.5480,1.5480,2020-11-11,0,0.00,-0.0259,0.0179,-0.0065,0.5789,0.5045,0.3199,0.6406,0.0120,0.0012,0.0150,0.0015,0.1000,0.0150,0.0015,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2019-09-04 00:00:00,2020-11-12 00:00:00,2020-11-12,99999999.9999,,"[{'name': '张勋', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30272606'}]",2020-11-12 14:58:57,2016-09-08 09:30:16,2.8981,1,0,1,0,22,1,1,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),1.00
2650,162207,泰达宏利效率优选混合,80000238,泰达宏利效率优选混合,泰达宏利效率优选混合型证券投资基金(LOF),tdhljjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0000,0.0000,0.0000,-0.0083,0.0000,2.0647,2.0647,2020-11-11,0,1.00,-0.0083,0.0335,0.0352,0.4047,0.4010,0.2573,0.4609,0.0100,0.0010,0.0150,0.0015,0.1000,0.0050,0.0010,1.0000,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-12 00:00:00,2020-11-12,99999999.9999,,"[{'name': '吴华', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30050317'}, {'name': '宁霄', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30657390'}]",2020-11-12 14:58:56,2016-12-26 09:21:18,3.9667,1,0,1,0,98,1000,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1000.00
1621,162206,泰达宏利货币A,80000238,泰达宏利货币A,泰达宏利货币市场基金,tdhljjglyxgs,低风险,A,2,x1001,x2005,x3019,,0,0.6767,0.0000,0.0235,0.0000,0.0235,0.6767,0.6767,2020-11-11,0,0.00,0.0000,0.0020,0.0052,0.0207,0.0169,0.0092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,0,1,-0001-11-30,0000-00-00 00:00:00,2018-11-27 00:00:00,2020-11-12 00:00:00,2020-11-12,99999999.9999,,"[{'name': '李祥源', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30623677'}, {'name': '杜磊', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30484399'}]",2020-11-12 14:58:55,2016-09-08 09:30:16,0.0169,0,1,1,0,22,0,0,"{'show': '暂停购买', 'canbuy': None}",货币型,/(11-11),0.01
1622,162205,泰达宏利风险预算混合,80000238,泰达宏利风险预算混合,泰达宏利风险预算混合型证券投资基金,tdhljjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4001,0,0.0000,0.0000,0.0000,-0.0029,0.0000,1.2534,1.2534,2020-11-11,0,0.00,-0.0029,0.0248,0.0331,0.1970,0.1641,0.1269,0.2174,0.0100,0.0010,0.0150,0.0015,0.1000,0.0150,0.0015,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2019-05-21 00:00:00,2020-11-12 00:00:00,2020-11-12,99999999.9999,,"[{'name': '刘欣', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30182148'}, {'name': '宁霄', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30657390'}]",2020-11-12 14:58:54,2016-09-08 09:30:16,5.1667,1,0,1,0,22,1,1,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1.00
