id,fund_code,fund_name,company_id,fund_short_name,fund_legal_name,fund_pinyin,fund_risk_level,share_type,fund_type,type1_id,type2_id,type3_id,help_type4_id,is_money_fund,hf_incomeratio,income,incomeratio,incomeratio_t001,incomeratio_s010,netvalue,total_netvalue,navdate,fund_state,min_share,day_incratio,month_incratio,quarter_incratio,year_incratio,this_year_incratio,half_year_incratio,three_year_incratio,feerate1,sina_feerate1,feerate2,sina_feerate2,discountrate2,feerate3,sina_feerate3,dayinc,subscribe_state,declare_state,withdraw_state,valuagr_state,trend_state,hopedeclare_state,declareend_day,redeemend_day,open_day,is_forbidbuybyredeem,trans_flag,fundsub_type,subscribe_beigin,sina_subscribe_beigin,help_sina_subscribe_beigin,sina_subscribe_end,subscribe_end,zjzfe,fund_scale,fund_manager,u_time,c_time,to_this_day_incratio,l_day,forbidbonustype,status,qdii_confirm_day,ta_code,min_value1,min_value2,can_buy,type2_id_desc,jz_and_sy,min_value
3322,161115,易方达岁丰添利债券LOF,80000229,易方达岁丰添利债券LOF,易方达岁丰添利债券型证券投资基金,yfdjjglyxgs,中低风险,A,E,x1002,x2009,x3003,,0,0.0000,0.0000,0.0000,-0.0018,0.0000,1.6990,1.6990,2020-11-11,4,10.00,-0.0018,0.0204,0.0372,0.1304,0.0983,0.0733,0.2604,0.0000,0.0000,0.0080,0.0010,0.1000,0.0010,0.0010,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,2016-12-27,2016-12-27 00:00:00,0000-00-00 00:00:00,2016-12-27 00:00:00,2016-12-27,99999999.9999,,"[{'name': '胡剑', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30159168'}]",2020-11-12 14:56:58,2018-12-04 09:06:05,1.6043,2,0,1,0,98,0,10,"{'show': '暂停购买', 'canbuy': None}",封闭债,/(11-11),0.01
2617,161033,富国智能汽车指数,80000221,富国智能汽车指数,富国中证智能汽车指数证券投资基金(LOF),fgjjglyxgs,高风险,A,F,x1001,x2002,x3008,h4002,0,0.0000,0.0000,0.0000,-0.0317,0.0000,1.7120,1.7120,2020-11-11,0,0.01,-0.0317,0.0172,0.0136,0.5535,0.3806,0.1662,0.4338,0.0100,0.0010,0.0120,0.0012,0.1000,0.0050,0.0010,1.0000,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-12-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '张圣贤', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30334889'}]",2020-11-12 15:23:15,2016-12-20 09:11:38,0.7120,2,0,1,0,98,100,1,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),100.00
2616,161032,富国煤炭指数,80000221,富国煤炭指数,富国中证煤炭指数分级证券投资基金,fgjjglyxgs,高风险,A,F,x1001,x2002,x3008,h4002,0,0.0000,0.0000,0.0000,0.0191,0.0000,1.0150,1.0150,2020-11-11,0,0.01,0.0191,0.0628,0.1142,0.1660,0.0707,0.2832,-0.0848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0060,0.0010,1.0000,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-12-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '张圣贤', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30072302'}]",2020-11-12 15:23:14,2016-12-20 09:11:38,-0.3136,2,0,1,0,98,10,10,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),10.00
2615,161031,富国工业4.0指数,80000221,富国工业4.0指数,富国中证工业4.0指数分级证券投资基金,fgjjglyxgs,高风险,A,F,x1001,x2002,x3008,h4002,0,0.0000,0.0000,0.0000,-0.0329,0.0000,0.9990,0.9990,2020-11-11,0,0.01,-0.0329,0.0395,0.0450,0.6904,0.5283,0.2859,0.5058,0.0100,0.0010,0.0120,0.0012,0.1000,0.0050,0.0010,1.0000,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-12-17 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '张圣贤', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30334889'}]",2020-11-12 15:23:13,2016-12-20 09:11:38,-0.1052,2,0,1,0,98,100,1,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),100.00
2614,161030,富国体育指数,80000221,富国体育指数,富国中证体育产业指数分级证券投资基金,fgjjglyxgs,高风险,A,F,x1001,x2002,x3008,h4002,0,0.0000,0.0000,0.0000,-0.0235,0.0000,1.0810,1.0810,2020-11-11,0,0.01,-0.0235,-0.0769,-0.0954,0.3004,0.1341,0.1031,0.1280,0.0100,0.0010,0.0120,0.0012,0.1000,0.0050,0.0010,1.0000,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-12-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '张圣贤', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30334889'}]",2020-11-12 15:23:12,2016-12-20 09:11:38,-0.2847,2,1,1,0,98,100,1,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),100.00
2613,161029,富国银行指数,80000221,富国银行指数,富国中证银行指数型证券投资基金,fgjjglyxgs,高风险,A,F,x1001,x2002,x3008,h4002,0,0.0000,0.0000,0.0000,0.0066,0.0000,1.2120,1.2120,2020-11-11,0,0.01,0.0066,0.0764,0.0697,0.0726,0.0557,0.1620,0.0000,0.0100,0.0010,0.0120,0.0012,0.1000,0.0050,0.0010,1.0000,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2019-05-06 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '王保合', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30069488'}]",2020-11-12 15:23:11,2016-12-20 09:11:38,0.1721,2,0,1,0,98,100,1,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),100.00
2612,161028,富国新能源指数,80000221,富国新能源指数,富国中证新能源汽车指数分级证券投资基金,fgjjglyxgs,高风险,A,F,x1001,x2002,x3008,h4002,0,0.0000,0.0000,0.0000,-0.0330,0.0000,1.3170,1.3170,2020-11-11,0,0.01,-0.0330,0.1363,0.2094,0.9924,0.5988,0.5386,0.3015,0.0100,0.0010,0.0120,0.0012,0.1000,0.0050,0.0010,1.0000,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-12-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '牛志冬', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30331681'}, {'name': '张圣贤', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30334889'}]",2020-11-12 15:23:10,2016-12-20 09:11:38,0.3192,2,1,1,0,98,100,1,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),100.00
2611,161027,富国中证全指证券公司指数分级,80000221,富国中证全指证券公司指数分级,富国中证全指证券公司指数分级证券投资基金,fgjjglyxgs,高风险,A,F,x1001,x2002,x3008,h4002,0,0.0000,0.0000,0.0000,-0.0199,0.0000,1.1340,1.1340,2020-11-11,0,0.01,-0.0199,-0.0249,-0.0241,0.2941,0.1420,0.2326,0.1626,0.0100,0.0010,0.0120,0.0012,0.1000,0.0050,0.0010,1.0000,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-12-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '王保合', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30069488'}]",2020-11-12 15:23:09,2016-12-20 09:11:38,-0.3021,2,1,1,0,98,100,1,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),100.00
2610,161026,富国企业改革指数,80000221,富国企业改革指数,富国中证国有企业改革指数分级证券投资基金,fgjjglyxgs,高风险,A,F,x1001,x2002,x3008,h4002,0,0.0000,0.0000,0.0000,-0.0075,0.0000,1.0650,1.0650,2020-11-11,0,0.01,-0.0075,0.0421,0.0143,0.2647,0.1913,0.2171,0.1512,0.0100,0.0010,0.0120,0.0012,0.1000,0.0050,0.0010,1.0000,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '王保合', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30069488'}, {'name': '张圣贤', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30334889'}]",2020-11-12 15:23:08,2016-12-20 09:11:38,0.2345,2,0,1,0,98,10,1,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),10.00
2609,161025,富国互联网指数,80000221,富国互联网指数,富国中证移动互联网指数分级证券投资基金,fgjjglyxgs,高风险,A,F,x1001,x2002,x3008,h4002,0,0.0000,0.0000,0.0000,-0.0314,0.0000,0.9550,0.9550,2020-11-11,0,0.01,-0.0314,0.0000,-0.0185,0.5257,0.4069,0.1890,0.3055,0.0100,0.0010,0.0120,0.0012,0.1000,0.0050,0.0010,1.0000,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-12-04 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '王保合', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30069488'}, {'name': '牛志冬', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30331681'}]",2020-11-12 15:23:07,2016-12-20 09:11:38,0.4508,2,0,1,0,98,100,1,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),100.00
