id,fund_code,fund_name,company_id,fund_short_name,fund_legal_name,fund_pinyin,fund_risk_level,share_type,fund_type,type1_id,type2_id,type3_id,help_type4_id,is_money_fund,hf_incomeratio,income,incomeratio,incomeratio_t001,incomeratio_s010,netvalue,total_netvalue,navdate,fund_state,min_share,day_incratio,month_incratio,quarter_incratio,year_incratio,this_year_incratio,half_year_incratio,three_year_incratio,feerate1,sina_feerate1,feerate2,sina_feerate2,discountrate2,feerate3,sina_feerate3,dayinc,subscribe_state,declare_state,withdraw_state,valuagr_state,trend_state,hopedeclare_state,declareend_day,redeemend_day,open_day,is_forbidbuybyredeem,trans_flag,fundsub_type,subscribe_beigin,sina_subscribe_beigin,help_sina_subscribe_beigin,sina_subscribe_end,subscribe_end,zjzfe,fund_scale,fund_manager,u_time,c_time,to_this_day_incratio,l_day,forbidbonustype,status,qdii_confirm_day,ta_code,min_value1,min_value2,can_buy,type2_id_desc,jz_and_sy,min_value
4086,003232,创金合信金融地产股票A,80461121,创金合信金融地产股票A,创金合信金融地产精选股票型证券投资基金,cjhxjjglyxgs,高风险,A,U,x1001,x2002,x3007,,0,0.0000,0.0000,0.0000,-0.0046,0.0000,1.1155,1.1155,2020-11-11,0,0.01,-0.0046,0.0485,0.0392,0.1498,0.0949,0.2019,0.0798,0.0000,0.0000,0.0150,0.0015,0.0000,0.0150,0.0015,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2020-07-02 00:00:00,2020-11-13 00:00:00,2020-11-13,7702930.0000,,"[{'name': '李龑', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30566992'}]",2020-11-12 15:29:18,2019-07-04 14:22:33,0.2104,1,0,1,0,3M,0,10,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),0.01
4346,003231,创金合信医疗保健股票C,80461121,创金合信医疗保健股票C,创金合信医疗保健行业股票型证券投资基金,cjhxjjglyxgs,高风险,A,U,x1001,x2002,x3007,,0,0.0000,0.0000,0.0000,-0.0303,0.0000,2.7628,2.7628,2020-11-11,0,0.01,-0.0303,-0.0139,-0.0277,0.7534,0.7694,0.2800,1.4010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0150,0.0015,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2020-01-23 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '皮劲松', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30569337'}]",2020-11-12 15:39:53,2019-10-29 10:29:10,1.5235,1,0,1,0,3M,10,10,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),10.00
4344,003230,创金合信医疗保健股票A,80461121,创金合信医疗保健股票A,创金合信医疗保健行业股票型证券投资基金,cjhxjjglyxgs,高风险,A,U,x1001,x2002,x3007,,0,0.0000,0.0000,0.0000,-0.0303,0.0000,2.7906,2.7906,2020-11-11,0,0.01,-0.0303,-0.0133,-0.0260,0.7659,0.7803,0.2845,1.4292,0.0000,0.0000,0.0150,0.0015,0.0000,0.0075,0.0010,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2019-11-15 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '皮劲松', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30569337'}]",2020-11-12 15:39:51,2019-10-29 10:29:10,1.7012,1,0,1,0,3M,10,10,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),10.00
3939,003220,浙商惠利纯债,80156777,浙商惠利纯债,浙商惠利纯债债券型证券投资基金,zsjjglyxgs,低风险,A,1,x1001,x2003,x3012,,0,0.0000,0.0000,0.0000,-0.0002,0.0000,1.0535,1.0535,2020-11-11,0,1.00,-0.0002,0.0019,0.0043,0.0279,0.0212,-0.0010,0.1159,0.0000,0.0000,0.0080,0.0010,0.0000,0.0150,0.0015,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,2016-09-23,2016-09-23 00:00:00,0000-00-00 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '赵柳燕', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30623680'}]",2020-11-12 15:31:11,2019-05-15 12:24:22,0.1557,2,0,1,0,68,0,10,"{'show': '暂停购买', 'canbuy': None}",债券型,/(11-11),0.01
1476,003219,前海开源祥和债券C,80280038,前海开源祥和债券C,前海开源祥和债券型证券投资基金,qhkyjjglyxgs,中低风险,A,E,x1001,x2003,x3003,,0,0.0000,0.0000,0.0000,-0.0014,0.0000,1.2508,1.2508,2020-11-11,0,0.00,-0.0014,-0.0003,-0.0026,0.0330,0.0176,-0.0105,0.1918,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,2016-08-24,2016-08-24 00:00:00,0000-00-00 00:00:00,2016-09-26 00:00:00,2016-09-26,39780800.0000,,"[{'name': '刘静', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30040309'}, {'name': '邱杰', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30310401'}]",2020-11-12 15:42:28,2016-08-25 08:10:30,0.2508,1,0,1,0,44,10,10,"{'show': '暂停购买', 'canbuy': None}",债券型,/(11-11),10.00
1477,003218,前海开源祥和债券A,80280038,前海开源祥和债券A,前海开源祥和债券型证券投资基金,qhkyjjglyxgs,中低风险,A,E,x1001,x2003,x3003,,0,0.0000,0.0000,0.0000,-0.0014,0.0000,1.2549,1.2549,2020-11-11,0,0.00,-0.0014,0.0001,-0.0016,0.0372,0.0212,-0.0085,0.2062,0.0060,0.0010,0.0080,0.0010,0.1000,0.0150,0.0015,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,2016-08-24,2016-08-24 00:00:00,0000-00-00 00:00:00,2016-09-26 00:00:00,2016-09-26,99999999.9999,,"[{'name': '刘静', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30040309'}, {'name': '邱杰', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30310401'}]",2020-11-12 15:42:27,2016-08-25 08:10:30,0.2549,1,0,1,0,44,10,10,"{'show': '暂停购买', 'canbuy': None}",债券型,/(11-11),10.00
1469,003210,博时智臻纯债债券,80000226,博时智臻纯债债券,博时智臻纯债债券型证券投资基金,bsjjglyxgs,低风险,A,E,x1001,x2003,x3012,,0,0.0000,0.0000,0.0000,0.0002,0.0000,1.0859,1.0859,2020-11-11,0,10.00,0.0002,0.0038,0.0044,0.0309,0.0223,-0.0058,0.1308,0.0060,0.0010,0.0080,0.0010,0.1000,0.0150,0.0015,1.0000,0,1,1,1,1,1,2020-11-12,0000-00-00,0000-00-00,1,1,1,2016-08-19,2016-08-19 00:00:00,0000-00-00 00:00:00,2016-09-05 00:00:00,2016-09-05,99999999.9999,,"[{'name': '程卓', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30386071'}]",2020-11-12 15:42:26,2016-08-22 09:10:30,0.1672,2,0,1,0,05,10,10,"{'show': '暂停购买', 'canbuy': None}",债券型,/(11-11),10.00
1535,003208,东兴量化多策略混合,80114781,东兴量化多策略混合,东兴量化多策略灵活配置混合型证券投资基金,dxzqgfyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0000,0.0000,0.0000,-0.0052,0.0000,0.8222,0.8222,2020-11-11,0,100.00,-0.0052,0.0584,0.0738,0.3061,0.2781,0.3018,-0.0848,0.0120,0.0012,0.0150,0.0015,0.1000,0.0075,0.0010,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,2016-09-02,2016-09-02 00:00:00,0000-00-00 00:00:00,2016-09-27 00:00:00,2016-09-27,9594490.0000,,"[{'name': '李兵伟', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30134931'}, {'name': '孙继青', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30225903'}]",2020-11-12 15:42:25,2016-09-05 09:21:53,-0.1778,2,0,1,0,3Z,1000,1000,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1000.00
1470,003207,博时富发纯债债券,80000226,博时富发纯债债券,博时富发纯债债券型证券投资基金,bsjjglyxgs,低风险,A,E,x1001,x2003,x3012,,0,0.0000,0.0000,0.0000,0.0003,0.0000,1.0409,1.0409,2020-11-11,0,1.00,0.0003,0.0042,0.0034,0.0405,0.0264,-0.0107,0.1584,0.0060,0.0010,0.0080,0.0010,0.1000,0.0150,0.0015,1.0000,0,1,1,1,1,1,2020-11-12,0000-00-00,0000-00-00,1,1,1,2016-08-19,2016-08-19 00:00:00,0000-00-00 00:00:00,2016-09-06 00:00:00,2016-09-06,99999999.9999,,"[{'name': '郭思洁', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30659295'}]",2020-11-12 15:42:23,2016-08-22 09:10:30,0.1903,2,0,1,0,05,10,10,"{'show': '暂停购买', 'canbuy': None}",债券型,/(11-11),10.00
1885,003206,博时合鑫货币,80000226,博时合鑫货币,博时合鑫货币市场基金,bsjjglyxgs,低风险,A,2,x1001,x2005,x3019,,0,0.6814,0.0000,0.0252,0.0000,0.0252,0.6814,0.6814,2020-11-11,0,0.00,0.0000,0.0023,0.0057,0.0220,0.0180,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,1,1,1,1,1,2020-11-12,0000-00-00,0000-00-00,1,0,1,2016-09-25,2016-09-25 00:00:00,0000-00-00 00:00:00,2016-10-11 00:00:00,2016-10-11,99999999.9999,,"[{'name': '鲁邦旺', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30464013'}]",2020-11-12 15:42:22,2016-09-26 09:20:45,0.0180,0,1,1,0,05,10,10,"{'show': '暂停购买', 'canbuy': None}",货币型,/(11-11),10.00
