id,fund_code,fund_name,company_id,fund_short_name,fund_legal_name,fund_pinyin,fund_risk_level,share_type,fund_type,type1_id,type2_id,type3_id,help_type4_id,is_money_fund,hf_incomeratio,income,incomeratio,incomeratio_t001,incomeratio_s010,netvalue,total_netvalue,navdate,fund_state,min_share,day_incratio,month_incratio,quarter_incratio,year_incratio,this_year_incratio,half_year_incratio,three_year_incratio,feerate1,sina_feerate1,feerate2,sina_feerate2,discountrate2,feerate3,sina_feerate3,dayinc,subscribe_state,declare_state,withdraw_state,valuagr_state,trend_state,hopedeclare_state,declareend_day,redeemend_day,open_day,is_forbidbuybyredeem,trans_flag,fundsub_type,subscribe_beigin,sina_subscribe_beigin,help_sina_subscribe_beigin,sina_subscribe_end,subscribe_end,zjzfe,fund_scale,fund_manager,u_time,c_time,to_this_day_incratio,l_day,forbidbonustype,status,qdii_confirm_day,ta_code,min_value1,min_value2,can_buy,type2_id_desc,jz_and_sy,min_value
1159,001491,国泰生益灵活配置混合A,80000224,国泰生益灵活配置混合A,国泰生益灵活配置混合型证券投资基金,gtjjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0000,0.0000,0.0000,0.0001,0.0000,1.2307,1.2307,2018-05-04,4,0.00,0.0001,0.0006,-0.0057,0.0943,-0.0138,-0.0217,0.0000,0.0000,0.0000,0.0150,0.0015,0.1000,0.0150,0.0015,1.0000,0,0,0,0,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-12-01 00:00:00,2020-11-13 00:00:00,2020-11-13,75656200.0000,,,2020-11-12 15:31:12,2016-05-06 08:40:10,0.2307,2,0,1,0,02,10,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(05-04),10.00
1370,001490,汇添富国企创新股票,80053708,汇添富国企创新股票,汇添富国企创新增长股票型证券投资基金,htfjjglgfyxgs,高风险,A,U,x1001,x2002,x3007,,0,0.0000,0.0000,0.0000,-0.0140,0.0000,1.9000,1.9000,2020-11-11,0,1.00,-0.0140,0.0411,0.1432,0.8164,0.7367,0.6074,0.6267,0.0120,0.0012,0.0150,0.0015,0.1000,0.0050,0.0010,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2020-07-21 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '李威', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30317742'}]",2020-11-12 15:31:11,2016-08-11 09:10:24,0.9000,1,0,1,0,47,10,10,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),10.00
2408,001489,万家瑞丰混合C,80000240,万家瑞丰混合C,万家瑞丰灵活配置混合型证券投资基金,wjjjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4001,0,0.0000,0.0000,0.0000,-0.0024,0.0000,1.2833,1.2833,2020-11-11,0,1.00,-0.0024,0.0178,0.0400,0.1482,0.1265,0.1072,0.1230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0050,0.0010,1.0000,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2019-02-13 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '尹诚庸', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30301080'}]",2020-11-12 15:31:09,2016-12-16 09:21:08,0.2832,2,0,1,0,99,100,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),100.00
2407,001488,万家瑞丰混合A,80000240,万家瑞丰混合A,万家瑞丰灵活配置混合型证券投资基金,wjjjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4001,0,0.0000,0.0000,0.0000,-0.0024,0.0000,1.3400,1.3400,2020-11-11,0,1.00,-0.0024,0.0180,0.0408,0.1501,0.1280,0.1075,0.1365,0.0050,0.0010,0.0060,0.0010,0.1000,0.0150,0.0015,1.0000,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '尹诚庸', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30301080'}]",2020-11-12 15:31:07,2016-12-16 09:21:08,0.3399,2,0,1,0,99,100,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),100.00
1858,001487,宝盈优势产业混合,80000236,宝盈优势产业混合,宝盈优势产业灵活配置混合型证券投资基金,byjjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0000,0.0000,0.0000,-0.0033,0.0000,1.8210,1.8210,2020-11-11,0,1.00,-0.0033,-0.0076,-0.0742,0.3224,0.2576,0.1832,0.4757,0.0000,0.0000,0.0150,0.0015,0.1000,0.0075,0.0010,1.0000,0,1,1,1,1,1,2020-11-11,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2019-04-23 00:00:00,2020-11-13 00:00:00,2020-11-13,45267800.0000,,"[{'name': '肖肖', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30081543'}]",2020-11-12 15:31:05,2016-09-21 09:10:50,1.0763,2,0,1,0,13,1000,1000,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1000.00
3450,001485,华安添颐养老混合,80000228,华安添颐养老混合,华安添颐混合型发起式证券投资基金,hajjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4001,0,0.0000,0.0000,0.0000,-0.0008,0.0000,1.2670,1.2670,2020-11-11,4,1.00,-0.0008,0.0072,0.0185,0.0737,0.0620,0.0326,0.1852,0.0000,0.0000,0.0100,0.0010,0.1000,0.0150,0.0015,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '孙丽娜', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30299593'}]",2020-11-12 15:31:02,2018-12-04 13:55:10,0.2670,2,0,1,0,04,0,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),0.01
2045,001484,天弘新价值混合,80041198,天弘新价值混合,天弘新价值灵活配置混合型证券投资基金,thjjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4001,0,0.0000,0.0000,0.0000,-0.0043,0.0000,1.5358,1.5358,2020-11-11,0,1.00,-0.0043,0.0253,0.0455,0.2318,0.2065,0.1421,0.3306,0.0100,0.0010,0.0100,0.0010,0.1000,0.0050,0.0010,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '陈国光', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30036857'}, {'name': '杜广', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30626532'}, {'name': '贺剑', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30665831'}]",2020-11-12 15:31:01,2016-10-28 09:10:54,0.5356,2,0,1,0,42,2,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),2.00
2116,001483,天弘喜利混合,80041198,天弘喜利混合,天弘喜利灵活配置混合型证券投资基金,thjjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4001,0,0.0000,0.0000,0.0000,-0.0066,0.0000,0.8745,0.8745,2018-05-17,4,10.00,-0.0066,-0.0947,-0.1720,-0.1448,-0.1656,-0.1638,0.0000,0.0100,0.0010,0.0100,0.0010,0.1000,0.0050,0.0010,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,2016-11-11,2016-11-11 00:00:00,0000-00-00 00:00:00,2016-11-16 00:00:00,2016-11-16,153616.0000,,,2020-11-12 15:31:00,2016-11-14 09:40:42,-0.1255,2,0,1,0,H0,10,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(05-17),10.00
2406,001482,上投新兴服务股票,80050229,上投新兴服务股票,上投摩根新兴服务股票型证券投资基金,stmgjjglyxgs,高风险,A,U,x1001,x2002,x3007,,0,0.0000,0.0000,0.0000,-0.0216,0.0000,2.0430,2.0430,2020-11-11,0,10.00,-0.0216,0.0344,0.0350,0.7025,0.6529,0.3530,0.6344,0.0120,0.0012,0.0150,0.0015,0.1000,0.0035,0.0010,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,34738600.0000,,"[{'name': '郭晨', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30067732'}, {'name': '杨景喻', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30347278'}]",2020-11-12 15:30:59,2016-12-16 09:21:08,1.0430,2,0,1,0,37,10,10,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),10.00
1763,001480,财通成长优选混合,80161341,财通成长优选混合,财通成长优选混合型证券投资基金,ctjjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0000,0.0000,0.0000,-0.0294,0.0000,1.7850,1.7850,2020-11-11,0,5.00,-0.0294,-0.0105,0.0079,0.4813,0.4257,0.1494,0.8594,0.0120,0.0012,0.0150,0.0015,0.1000,0.0075,0.0010,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-12-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '金梓才', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30307202'}]",2020-11-12 15:30:58,2016-09-14 09:51:01,0.7850,1,0,1,0,72,1000,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1000.00
