id,fund_code,fund_name,company_id,fund_short_name,fund_legal_name,fund_pinyin,fund_risk_level,share_type,fund_type,type1_id,type2_id,type3_id,help_type4_id,is_money_fund,hf_incomeratio,income,incomeratio,incomeratio_t001,incomeratio_s010,netvalue,total_netvalue,navdate,fund_state,min_share,day_incratio,month_incratio,quarter_incratio,year_incratio,this_year_incratio,half_year_incratio,three_year_incratio,feerate1,sina_feerate1,feerate2,sina_feerate2,discountrate2,feerate3,sina_feerate3,dayinc,subscribe_state,declare_state,withdraw_state,valuagr_state,trend_state,hopedeclare_state,declareend_day,redeemend_day,open_day,is_forbidbuybyredeem,trans_flag,fundsub_type,subscribe_beigin,sina_subscribe_beigin,help_sina_subscribe_beigin,sina_subscribe_end,subscribe_end,zjzfe,fund_scale,fund_manager,u_time,c_time,to_this_day_incratio,l_day,forbidbonustype,status,qdii_confirm_day,ta_code,min_value1,min_value2,can_buy,type2_id_desc,jz_and_sy,min_value
2424,002379,工银香港中小盘股票,80064225,工银香港中小盘股票,工银瑞信香港中小盘股票型证券投资基金(QDII),gyrxjjglyxgs,高风险,A,5,x1001,x2006,x3002,,0,0.0000,0.0000,0.0000,-0.0353,0.0000,1.7750,1.7750,2020-11-10,0,10.00,-0.0353,0.0260,0.0673,0.3749,0.3467,0.3396,0.1609,0.0120,0.0012,0.0150,0.0015,0.1000,0.0000,0.0000,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-11-27 00:00:00,2020-11-13 00:00:00,2020-11-13,42352600.0000,,"[{'name': '赵宪成', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30577384'}]",2020-11-12 15:31:48,2016-12-16 09:21:16,0.7750,5,0,1,1,48,10,10,"{'show': '暂停购买', 'canbuy': None}",QDII型,/(11-10),10.00
3834,002378,建信弘利灵活配置混合,80065990,建信弘利灵活配置混合,建信弘利灵活配置混合型证券投资基金,jxjjglyxzrgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0000,0.0000,0.0000,-0.0149,0.0000,2.1841,2.1841,2020-11-11,0,0.00,-0.0149,0.0764,0.1184,0.7290,0.6224,0.4424,1.0901,0.0000,0.0000,0.0150,0.0015,0.0000,0.0150,0.0015,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2019-10-12 00:00:00,2020-11-13 00:00:00,2020-11-13,60875700.0000,,"[{'name': '吴尚伟', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30307832'}]",2020-11-12 15:26:34,2019-03-25 10:14:57,1.1841,2,0,1,0,53,0,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),0.01
3820,002377,建信睿怡纯债债券,80065990,建信睿怡纯债债券,建信睿怡纯债债券型证券投资基金,jxjjglyxzrgs,中低风险,A,1,x1001,x2003,x3003,,0,0.0000,0.0000,0.0000,-0.0005,0.0000,1.1319,1.1319,2020-11-11,4,0.00,-0.0005,0.0018,0.0036,0.0257,0.0241,-0.0033,0.1141,0.0000,0.0000,0.0060,0.0010,0.0000,0.0150,0.0015,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '闫晗', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30523733'}]",2020-11-12 15:26:18,2019-03-25 10:14:53,0.1576,1,0,1,0,53,0,10,"{'show': '暂停购买', 'canbuy': None}",债券型,/(11-11),0.01
1748,002364,华安安康灵活配置混合C,80000228,华安安康灵活配置混合C,华安安康灵活配置混合型证券投资基金,hajjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4001,0,0.0000,0.0000,0.0000,-0.0043,0.0000,1.5352,1.5352,2020-11-11,0,1.00,-0.0043,0.0020,0.0231,0.2235,0.1829,0.1185,0.4934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0150,0.0015,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '石雨欣', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30341968'}, {'name': '陆奔', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30565909'}]",2020-11-12 15:31:46,2016-09-14 09:50:50,0.5352,2,0,1,0,04,10,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),10.00
1749,002363,华安安康灵活配置混合A,80000228,华安安康灵活配置混合A,华安安康灵活配置混合型证券投资基金,hajjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4001,0,0.0000,0.0000,0.0000,-0.0043,0.0000,1.5779,1.5779,2020-11-11,0,1.00,-0.0043,0.0024,0.0246,0.2303,0.1889,0.1219,0.5201,0.0000,0.0000,0.0120,0.0012,0.1000,0.0150,0.0015,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '石雨欣', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30341968'}, {'name': '陆奔', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30565909'}]",2020-11-12 15:31:45,2016-09-14 09:50:50,0.5779,2,0,1,0,04,10,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),10.00
1260,002360,前海开源清洁能源混合C,80280038,前海开源清洁能源混合C,前海开源清洁能源主题精选灵活配置混合型证券投资基金,qhkyjjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0000,0.0000,0.0000,-0.0032,0.0000,1.5640,1.5640,2020-11-11,0,0.00,-0.0032,0.0176,0.0236,0.2372,0.1260,0.1542,0.7057,0.0120,0.0012,0.0150,0.0015,0.1000,0.0150,0.0015,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2019-03-30 00:00:00,2020-11-13 00:00:00,2020-11-13,56101400.0000,,"[{'name': '邱杰', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30310401'}]",2020-11-12 15:31:44,2016-07-14 09:00:15,1.0851,2,0,1,0,44,10,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),10.00
1012,002357,博时安泰18定开债C,80000226,博时安泰18定开债C,博时安泰18个月定期开放债券型证券投资基金,bsjjglyxgs,中低风险,A,E,x1001,x2003,x3003,,0,0.0000,0.0000,0.0000,0.0009,0.0000,1.1130,1.1130,2020-11-06,9,1.00,0.0009,0.0036,0.0091,0.0580,0.0431,0.0018,0.1594,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,0,1,1,2020-11-12,0000-00-00,0000-00-00,1,1,1,2016-01-08,2016-01-08 00:00:00,0000-00-00 00:00:00,2016-01-29 00:00:00,2016-01-29,6660100.0000,,"[{'name': '程卓', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30386071'}]",2020-11-12 15:31:43,2016-04-07 15:10:07,0.1699,2,0,1,0,05,10,10,"{'show': '暂停购买', 'canbuy': None}",债券型,/(11-06),10.00
1011,002356,博时安泰18定开债A,80000226,博时安泰18定开债A,博时安泰18个月定期开放债券型证券投资基金,bsjjglyxgs,中低风险,A,E,x1001,x2003,x3003,,0,0.0000,0.0000,0.0000,0.0018,0.0000,1.1300,1.1300,2020-11-06,9,1.00,0.0018,0.0053,0.0116,0.0650,0.0492,0.0053,0.1821,0.0060,0.0010,0.0060,0.0010,0.1000,0.0150,0.0015,1.0000,0,0,0,0,1,1,2020-11-12,0000-00-00,0000-00-00,1,1,1,2016-01-08,2016-01-08 00:00:00,0000-00-00 00:00:00,2016-01-29 00:00:00,2016-01-29,99999999.9999,,"[{'name': '程卓', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30386071'}]",2020-11-12 15:31:42,2016-04-07 15:10:07,0.2058,2,0,1,0,05,10,10,"{'show': '暂停购买', 'canbuy': None}",债券型,/(11-06),10.00
1454,002354,博时裕腾纯债债券,80000226,博时裕腾纯债债券,博时裕腾纯债债券型证券投资基金,bsjjglyxgs,低风险,A,E,x1001,x2003,x3012,,0,0.0000,0.0000,0.0000,-0.0003,0.0000,1.0022,1.0022,2020-11-11,0,1.00,-0.0003,0.0055,0.0075,0.0447,0.0374,0.0038,0.1817,0.0060,0.0010,0.0080,0.0010,0.1000,0.0150,0.0015,1.0000,0,1,1,1,1,1,2020-11-12,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '李秋实', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30666923'}]",2020-11-12 15:31:41,2016-08-16 09:10:23,0.2269,2,0,1,0,05,10,10,"{'show': '暂停购买', 'canbuy': None}",债券型,/(11-11),10.00
2234,002345,华夏高端制造混合,80000222,华夏高端制造混合,华夏高端制造灵活配置混合型证券投资基金,hxjjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0000,0.0000,0.0000,-0.0168,0.0000,1.2330,1.2330,2020-11-11,0,1.00,-0.0168,-0.0064,0.0165,0.6662,0.4802,0.4626,0.2281,0.0000,0.0000,0.0150,0.0015,0.1000,0.0150,0.0015,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,2016-12-02,2016-12-02 00:00:00,0000-00-00 00:00:00,2016-12-02 00:00:00,2016-12-02,99999999.9999,,"[{'name': '吴昊', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30663406'}]",2020-11-12 15:31:40,2016-12-08 09:31:00,0.2330,2,0,1,0,03,1000,1,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1000.00
