id,fund_code,fund_name,company_id,fund_short_name,fund_legal_name,fund_pinyin,fund_risk_level,share_type,fund_type,type1_id,type2_id,type3_id,help_type4_id,is_money_fund,hf_incomeratio,income,incomeratio,incomeratio_t001,incomeratio_s010,netvalue,total_netvalue,navdate,fund_state,min_share,day_incratio,month_incratio,quarter_incratio,year_incratio,this_year_incratio,half_year_incratio,three_year_incratio,feerate1,sina_feerate1,feerate2,sina_feerate2,discountrate2,feerate3,sina_feerate3,dayinc,subscribe_state,declare_state,withdraw_state,valuagr_state,trend_state,hopedeclare_state,declareend_day,redeemend_day,open_day,is_forbidbuybyredeem,trans_flag,fundsub_type,subscribe_beigin,sina_subscribe_beigin,help_sina_subscribe_beigin,sina_subscribe_end,subscribe_end,zjzfe,fund_scale,fund_manager,u_time,c_time,to_this_day_incratio,l_day,forbidbonustype,status,qdii_confirm_day,ta_code,min_value1,min_value2,can_buy,type2_id_desc,jz_and_sy,min_value
4394,008122,南方皓元短债A,80000220,南方皓元短债A,南方皓元短债债券型证券投资基金,nfjjglgfyxgs,中低风险,A,1,x1001,x2003,x3003,,0,0.0000,0.0000,0.0000,0.0001,0.0000,1.0244,1.0244,2020-11-11,0,0.00,0.0001,0.0018,0.0055,0.0000,0.0218,0.0065,0.0000,0.0040,0.0010,0.0040,0.0010,0.0000,0.0150,0.0015,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,2019-11-11,2019-11-11 00:00:00,0000-00-00 00:00:00,2019-11-27 00:00:00,2019-11-27,72892400.0000,,"[{'name': '李慧鹏', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30268768'}]",2020-11-12 15:12:38,2019-11-14 10:29:13,0.0244,1,0,1,0,01,10,10,"{'show': '暂停购买', 'canbuy': None}",债券型,/(11-11),10.00
4404,008115,天弘中证红利低波动100C,80041198,天弘中证红利低波动100C,天弘中证红利低波动100指数型发起式证券投资基金,thjjglyxgs,高风险,A,F,x1001,x2002,x3008,h4002,0,0.0000,0.0000,0.0000,0.0064,0.0000,1.0655,1.0655,2020-11-11,0,10.00,0.0064,0.0358,0.0224,0.0000,0.0645,0.1692,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0150,0.0015,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,2019-11-11,2019-11-11 00:00:00,0000-00-00 00:00:00,2019-12-09 00:00:00,2019-12-09,36083600.0000,,"[{'name': '陈瑶', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30540129'}, {'name': '张子法', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30488046'}]",2020-11-12 15:13:42,2019-11-14 15:36:37,0.0655,2,0,1,0,H0,10,10,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),10.00
4402,008114,天弘中证红利低波动100指数A,80041198,天弘中证红利低波动100指数A,天弘中证红利低波动100指数型发起式证券投资基金,thjjglyxgs,高风险,A,F,x1001,x2002,x3008,h4002,0,0.0000,0.0000,0.0000,0.0064,0.0000,1.0676,1.0676,2020-11-11,0,10.00,0.0064,0.0359,0.0228,0.0000,0.0664,0.1704,0.0000,0.0080,0.0010,0.0100,0.0010,0.0000,0.0150,0.0015,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,2019-11-11,2019-11-11 00:00:00,0000-00-00 00:00:00,2019-12-09 00:00:00,2019-12-09,25213600.0000,,"[{'name': '张子法', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30488046'}, {'name': '陈瑶', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30540129'}]",2020-11-12 15:13:41,2019-11-14 15:36:36,0.0676,2,0,1,0,H0,10,10,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),10.00
4524,008089,华夏中证全指房地产ETF联接C,80000222,华夏中证全指房地产ETF联接C,华夏中证全指房地产交易型开放式指数证券投资基金发起式联接基金,hxjjglyxgs,高风险,A,S,x1001,x2002,x3008,,0,0.0000,0.0000,0.0000,0.0069,0.0000,0.9930,0.9930,2020-11-11,4,1.00,0.0069,-0.0145,-0.0525,0.0000,-0.0075,0.0889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0150,0.0015,1.0000,0,0,0,0,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,2019-11-20,2019-11-20 00:00:00,0000-00-00 00:00:00,2019-11-27 00:00:00,2019-11-27,26693500.0000,,"[{'name': '李俊', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30529457'}]",2020-11-12 15:32:13,2019-11-26 09:26:55,-0.0070,2,0,1,0,03,10,10,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),10.00
4522,008088,华夏中证全指房地产ETF联接A,80000222,华夏中证全指房地产ETF联接A,华夏中证全指房地产交易型开放式指数证券投资基金发起式联接基金,hxjjglyxgs,高风险,A,S,x1001,x2002,x3008,,0,0.0000,0.0000,0.0000,0.0069,0.0000,0.9957,0.9957,2020-11-11,4,1.00,0.0069,-0.0143,-0.0519,0.0000,-0.0051,0.0905,0.0000,0.0100,0.0010,0.0120,0.0012,0.0000,0.0150,0.0015,1.0000,0,0,0,0,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,2019-11-20,2019-11-20 00:00:00,0000-00-00 00:00:00,2019-11-27 00:00:00,2019-11-27,35876400.0000,,"[{'name': '李俊', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30529457'}]",2020-11-12 15:32:12,2019-11-26 09:26:54,-0.0043,2,0,1,0,03,10,10,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),10.00
4360,008087,华夏中证5G通信主题ETF联接C,80000222,华夏中证5G通信主题ETF联接C,华夏中证5G通信主题交易型开放式指数证券投资基金发起式联接基金,hxjjglyxgs,高风险,A,S,x1001,x2002,x3008,,0,0.0000,0.0000,0.0000,-0.0314,0.0000,1.2315,1.2315,2020-11-11,0,1.00,-0.0314,-0.0073,-0.0308,0.0000,0.2337,0.0626,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0150,0.0015,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,2019-11-11,2019-11-11 00:00:00,0000-00-00 00:00:00,2019-12-09 00:00:00,2019-12-09,99999999.9999,,"[{'name': '李俊', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30529457'}]",2020-11-12 15:12:36,2019-11-04 12:31:36,0.2315,2,0,1,0,03,10,10,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),10.00
4362,008086,华夏中证5G通信主题ETF联接A,80000222,华夏中证5G通信主题ETF联接A,华夏中证5G通信主题交易型开放式指数证券投资基金发起式联接基金,hxjjglyxgs,高风险,A,S,x1001,x2002,x3008,,0,0.0000,0.0000,0.0000,-0.0313,0.0000,1.2349,1.2349,2020-11-11,0,1.00,-0.0313,-0.0069,-0.0300,0.0000,0.2369,0.0642,0.0000,0.0100,0.0010,0.0120,0.0012,0.0000,0.0150,0.0015,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,2019-11-11,2019-11-11 00:00:00,0000-00-00 00:00:00,2019-12-09 00:00:00,2019-12-09,99999999.9999,,"[{'name': '李俊', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30529457'}]",2020-11-12 15:12:37,2019-11-04 12:31:37,0.2349,2,0,1,0,03,10,10,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),10.00
4338,008081,汇添富鑫远债,80053708,汇添富鑫远债,汇添富鑫远债券型证券投资基金,htfjjglgfyxgs,中低风险,A,1,x1001,x2003,x3003,,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0169,1.0169,2020-11-11,5,1.00,0.0000,0.0035,0.0060,0.0000,0.0150,0.0000,0.0000,0.0060,0.0010,0.0060,0.0010,0.0000,0.0150,0.0015,1.0000,0,0,1,0,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,2019-10-24,2019-10-24 00:00:00,0000-00-00 00:00:00,2019-12-03 00:00:00,2019-12-03,99999999.9999,,"[{'name': '徐一恒', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30620806'}]",2020-11-12 15:34:02,2019-10-28 10:26:52,0.0169,1,0,1,0,47,10,10,"{'show': '暂停购买', 'canbuy': None}",债券型,/(11-11),10.00
4380,008078,农银区间精选混合,80092233,农银区间精选混合,农银汇理区间精选灵活配置混合型证券投资基金,nyhljjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0000,0.0000,0.0000,-0.0159,0.0000,1.4237,1.4237,2020-11-11,0,10.00,-0.0159,0.0552,0.1112,0.0000,0.4230,0.3407,0.0000,0.0120,0.0012,0.0150,0.0015,0.0000,0.0150,0.0015,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,2019-11-11,2019-11-11 00:00:00,0000-00-00 00:00:00,2019-12-09 00:00:00,2019-12-09,42070700.0000,,"[{'name': '魏刚', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30450160'}]",2020-11-12 15:32:29,2019-11-08 10:29:47,0.4237,2,0,1,0,66,10,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),10.00
4824,008072,景顺长城创业板增强指数,80000251,景顺长城创业板增强指数,景顺长城创业板综指增强型证券投资基金,jsccjjglyxgs,高风险,A,F,x1001,x2002,x3008,h4001,0,0.0000,0.0000,0.0000,-0.0283,0.0000,1.2679,1.2679,2020-11-11,0,1.00,-0.0283,-0.0103,0.0091,0.0000,0.0000,0.0000,0.0000,0.0120,0.0012,0.0150,0.0015,0.0000,0.0150,0.0015,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,2020-03-23,2020-03-23 00:00:00,0000-00-00 00:00:00,2020-05-22 00:00:00,2020-05-22,99999999.9999,,"[{'name': '黎海威', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30209685'}]",2020-11-12 15:36:18,2020-05-11 09:57:37,0.2679,2,0,1,0,26,10,10,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),10.00
5117,008070,鹏扬富利增强债券C,80520165,鹏扬富利增强债券C,鹏扬富利增强债券型证券投资基金,pyjjglyxgs,中低风险,A,1,x1001,x2003,x3003,,0,0.0000,0.0000,0.0000,-0.0022,0.0000,1.0531,1.0531,2020-11-11,0,1.00,-0.0022,0.0268,0.0383,0.0000,0.0000,0.0503,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0150,0.0015,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,0000-00-00 00:00:00,2020-11-13 00:00:00,2020-11-13,29628600.0000,,"[{'name': '王华', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30528414'}]",2020-11-12 15:14:29,2020-11-10 10:48:23,0.0531,2,0,1,0,4Z,0,10,"{'show': '暂停购买', 'canbuy': None}",债券型,/(11-11),0.01
5116,008069,鹏扬富利增强债券A,80520165,鹏扬富利增强债券A,鹏扬富利增强债券型证券投资基金,pyjjglyxgs,中低风险,A,1,x1001,x2003,x3003,,0,0.0000,0.0000,0.0000,-0.0022,0.0000,1.0555,1.0555,2020-11-11,0,1.00,-0.0022,0.0273,0.0393,0.0000,0.0000,0.0524,0.0000,0.0000,0.0000,0.0080,0.0010,0.0000,0.0020,0.0010,1.0000,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,0000-00-00 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '王华', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30528414'}]",2020-11-12 15:14:28,2020-11-10 10:48:22,0.0555,2,0,1,0,4Z,0,10,"{'show': '暂停购买', 'canbuy': None}",债券型,/(11-11),0.01
